ticker,quarter,cik
AXP,2020Q3,4962
AXP,2020Q4,4962
AXP,2021Q1,4962
AXP,2021Q2,4962
AXP,2021Q3,4962
AXP,2021Q4,4962
AXP,2022Q1,4962
AXP,2022Q2,4962
AXP,2022Q3,4962
AXP,2022Q4,4962
AXP,2023Q1,4962
AXP,2023Q2,4962
AXP,2023Q3,4962
AXP,2023Q4,4962
AXP,2024Q1,4962
AXP,2024Q2,4962
AXP,2024Q3,4962
AXP,2024Q4,4962
AZO,2020Q1,866787
AZO,2020Q2,866787
AZO,2020Q3,866787
AZO,2020Q4,866787
AZO,2021Q1,866787
AZO,2021Q2,866787
AZO,2021Q3,866787
AZO,2021Q4,866787
AZO,2022Q1,866787
AZO,2022Q2,866787
AZO,2022Q3,866787
AZO,2022Q4,866787
AZO,2023Q1,866787
AZO,2023Q2,866787
AZO,2023Q3,866787
AZO,2023Q4,866787
AZO,2024Q1,866787
AZO,2024Q2,866787
AZO,2024Q3,866787
AZO,2024Q4,866787
BA,2020Q1,12927
BA,2020Q2,12927
BA,2020Q3,12927
BA,2020Q4,12927
BA,2021Q1,12927
BA,2021Q2,12927
BA,2021Q3,12927
BA,2021Q4,12927
BA,2022Q1,12927
BA,2022Q2,12927
BA,2022Q3,12927
BA,2022Q4,12927
BA,2023Q1,12927
BA,2023Q2,12927
BA,2023Q3,12927
BA,2023Q4,12927
BA,2024Q1,12927
BA,2024Q2,12927
BA,2024Q3,12927
BA,2024Q4,12927
BAC,2020Q1,70858
BAC,2020Q2,70858
BAC,2020Q3,70858
BAC,2020Q4,70858
BAC,2021Q1,70858
BAC,2021Q2,70858
BAC,2021Q3,70858
BAC,2021Q4,70858
BAC,2022Q1,70858
BAC,2022Q2,70858
BAC,2022Q3,70858
BAC,2022Q4,70858
BAC,2023Q1,70858
BAC,2023Q2,70858
BAC,2023Q3,70858
BAC,2023Q4,70858
BAC,2024Q1,70858
BAC,2024Q2,70858
BAC,2024Q3,70858
BAC,2024Q4,70858
BALL,2022Q2,9389
BALL,2022Q3,9389
BALL,2022Q4,9389
BALL,2023Q1,9389
BALL,2023Q2,9389
BALL,2023Q3,9389
BALL,2023Q4,9389
BALL,2024Q1,9389
BALL,2024Q2,9389
BALL,2024Q3,9389
BALL,2024Q4,9389
BAX,2020Q1,10456
BAX,2020Q2,10456
BAX,2020Q3,10456
BAX,2020Q4,10456
BAX,2021Q1,10456
BAX,2021Q2,10456
BAX,2021Q3,10456
BAX,2021Q4,10456
BAX,2022Q1,10456
BAX,2022Q2,10456
BAX,2022Q3,10456
BAX,2022Q4,10456
BAX,2023Q1,10456
BAX,2023Q2,10456
BAX,2023Q3,10456
BAX,2023Q4,10456
BAX,2024Q1,10456
BAX,2024Q2,10456
BAX,2024Q3,10456
BAX,2024Q4,10456
BBWI,2021Q3,701985
BBWI,2021Q4,701985
BBWI,2022Q1,701985
BBWI,2022Q2,701985
BBWI,2022Q3,701985
BBWI,2022Q4,701985
BBWI,2023Q1,701985
BBWI,2023Q2,701985
BBWI,2023Q3,701985
BBWI,2023Q4,701985
BBWI,2024Q1,701985
BBWI,2024Q2,701985
BBWI,2024Q3,701985
BBY,2020Q1,764478
BBY,2020Q2,764478
BBY,2020Q3,764478
BBY,2020Q4,764478
BBY,2021Q1,764478
BBY,2021Q2,764478
BBY,2021Q3,764478
BBY,2021Q4,764478
BBY,2022Q1,764478
BBY,2022Q2,764478
BBY,2022Q3,764478
BBY,2022Q4,764478
BBY,2023Q1,764478
BBY,2023Q2,764478
BBY,2023Q3,764478
BBY,2023Q4,764478
BBY,2024Q1,764478
BBY,2024Q2,764478
BBY,2024Q3,764478
BBY,2024Q4,764478
BDX,2020Q1,10795
BDX,2020Q2,10795
BDX,2020Q3,10795
BDX,2020Q4,10795
BDX,2021Q1,10795
BDX,2021Q2,10795
BDX,2021Q3,10795
BDX,2021Q4,10795
BDX,2022Q1,10795
BDX,2022Q2,10795
BDX,2022Q3,10795
BDX,2022Q4,10795
BDX,2023Q1,10795
BDX,2023Q2,10795
BDX,2023Q3,10795
BDX,2023Q4,10795
BDX,2024Q1,10795
BDX,2024Q2,10795
BDX,2024Q3,10795
BDX,2024Q4,10795
BEN,2020Q1,38777
BEN,2020Q2,38777
BEN,2020Q3,38777
BEN,2020Q4,38777
BEN,2021Q1,38777
BEN,2021Q2,38777
BEN,2021Q3,38777
BEN,2021Q4,38777
BEN,2022Q1,38777
BEN,2022Q2,38777
BEN,2022Q3,38777
BEN,2022Q4,38777
BEN,2023Q1,38777
BEN,2023Q2,38777
BEN,2023Q3,38777
BEN,2023Q4,38777
BEN,2024Q1,38777
BEN,2024Q2,38777
BEN,2024Q3,38777
BEN,2024Q4,38777
BF,2020Q1,14693
BF,2020Q2,14693
BF,2020Q3,14693
BF,2020Q4,14693
BF,2021Q1,14693
BF,2021Q2,14693
BF,2021Q3,14693
BF,2021Q4,14693
BF,2022Q1,14693
BF,2022Q2,14693
BF,2022Q3,14693
BF,2022Q4,14693
BF,2023Q1,14693
BF,2023Q2,14693
BF,2023Q3,14693
BF,2023Q4,14693
BF,2024Q1,14693
BF,2024Q2,14693
BF,2024Q3,14693
BF,2024Q4,14693
BG,2023Q1,1996862
BG,2023Q2,1996862
BG,2023Q3,1996862
BG,2023Q4,1996862
BG,2024Q1,1996862
BG,2024Q2,1996862
BG,2024Q3,1996862
BG,2024Q4,1996862
BIIB,2020Q1,875045
BIIB,2020Q2,875045
BIIB,2020Q3,875045
BIIB,2020Q4,875045
BIIB,2021Q1,875045
BIIB,2021Q2,875045
BIIB,2021Q3,875045
BIIB,2021Q4,875045
BIIB,2022Q1,875045
BIIB,2022Q2,875045
BIIB,2022Q3,875045
BIIB,2022Q4,875045
BIIB,2023Q1,875045
BIIB,2023Q2,875045
BIIB,2023Q3,875045
BIIB,2023Q4,875045
BIIB,2024Q1,875045
BIIB,2024Q2,875045
BIIB,2024Q3,875045
BIIB,2024Q4,875045
BIO,2020Q2,12208
BIO,2020Q3,12208
BIO,2020Q4,12208
BIO,2021Q1,12208
BIO,2021Q2,12208
BIO,2021Q3,12208
BIO,2021Q4,12208
BIO,2022Q1,12208
BIO,2022Q2,12208
BIO,2022Q3,12208
BIO,2022Q4,12208
BIO,2023Q1,12208
BIO,2023Q2,12208
BIO,2023Q3,12208
BIO,2023Q4,12208
BIO,2024Q1,12208
BIO,2024Q2,12208
BIO,2024Q3,12208
BK,2020Q1,1390777
BK,2020Q2,1390777
BK,2020Q3,1390777
BK,2020Q4,1390777
BK,2021Q1,1390777
BK,2021Q2,1390777
BK,2021Q3,1390777
BK,2021Q4,1390777
BK,2022Q1,1390777
BK,2022Q2,1390777
BK,2022Q3,1390777
BK,2022Q4,1390777
BK,2023Q1,1390777
BK,2023Q2,1390777
BK,2023Q3,1390777
BK,2023Q4,1390777
BK,2024Q1,1390777
BK,2024Q2,1390777
BK,2024Q3,1390777
BK,2024Q4,1390777
BKNG,2020Q1,1075531
BKNG,2020Q2,1075531
BKNG,2020Q3,1075531
BKNG,2020Q4,1075531
BKNG,2021Q1,1075531
BKNG,2021Q2,1075531
BKNG,2021Q3,1075531
BKNG,2021Q4,1075531
BKNG,2022Q1,1075531
BKNG,2022Q2,1075531
BKNG,2022Q3,1075531
BKNG,2022Q4,1075531
BKNG,2023Q1,1075531
BKNG,2023Q2,1075531
BKNG,2023Q3,1075531
BKNG,2023Q4,1075531
BKNG,2024Q1,1075531
BKNG,2024Q2,1075531
BKNG,2024Q3,1075531
BKNG,2024Q4,1075531
BKR,2020Q1,1701605
BKR,2020Q2,1701605
BKR,2020Q3,1701605
BKR,2020Q4,1701605
BKR,2021Q1,1701605
BKR,2021Q2,1701605
BKR,2021Q3,1701605
BKR,2021Q4,1701605
BKR,2022Q1,1701605
BKR,2022Q2,1701605
BKR,2022Q3,1701605
BKR,2022Q4,1701605
BKR,2023Q1,1701605
BKR,2023Q2,1701605
BKR,2023Q3,1701605
BKR,2023Q4,1701605
BKR,2024Q1,1701605
BKR,2024Q2,1701605
BKR,2024Q3,1701605
BKR,2024Q4,1701605
BLDR,2023Q4,1316835
BLDR,2024Q1,1316835
BLDR,2024Q2,1316835
BLDR,2024Q3,1316835
BLDR,2024Q4,1316835
BLK,2020Q1,2012383
BLK,2020Q2,2012383
BLK,2020Q3,2012383
BLK,2020Q4,2012383
BLK,2021Q1,2012383
BLK,2021Q2,2012383
BLK,2021Q3,2012383
BLK,2021Q4,2012383
BLK,2022Q1,2012383
BLK,2022Q2,2012383
BLK,2022Q3,2012383
BLK,2022Q4,2012383
BLK,2023Q1,2012383
BLK,2023Q2,2012383
BLK,2023Q3,2012383
BLK,2023Q4,2012383
BLK,2024Q1,2012383
BLK,2024Q2,2012383
BLK,2024Q3,2012383
BLK,2024Q4,2012383
BLL,2020Q1,9389
BLL,2020Q2,9389
BLL,2020Q3,9389
BLL,2020Q4,9389
BLL,2021Q1,9389
BLL,2021Q2,9389
BLL,2021Q3,9389
BLL,2021Q4,9389
BLL,2022Q1,9389
BLL,2022Q2,9389
BMY,2020Q1,14272
BMY,2020Q2,14272
BMY,2020Q3,14272
BMY,2020Q4,14272
BMY,2021Q1,14272
BMY,2021Q2,14272
BMY,2021Q3,14272
BMY,2021Q4,14272
BMY,2022Q1,14272
BMY,2022Q2,14272
BMY,2022Q3,14272
BMY,2022Q4,14272
BMY,2023Q1,14272
BMY,2023Q2,14272
BMY,2023Q3,14272
BMY,2023Q4,14272
BMY,2024Q1,14272
BMY,2024Q2,14272
BMY,2024Q3,14272
BMY,2024Q4,14272
BR,2020Q1,1383312
BR,2020Q2,1383312
BR,2020Q3,1383312
BR,2020Q4,1383312
BR,2021Q1,1383312
BR,2021Q2,1383312
BR,2021Q3,1383312
BR,2021Q4,1383312
BR,2022Q1,1383312
BR,2022Q2,1383312
BR,2022Q3,1383312
BR,2022Q4,1383312
BR,2023Q1,1383312
BR,2023Q2,1383312
BR,2023Q3,1383312
BR,2023Q4,1383312
BR,2024Q1,1383312
BR,2024Q2,1383312
BR,2024Q3,1383312
BR,2024Q4,1383312
BRK,2020Q1,1067983
BRK,2020Q2,1067983
BRK,2020Q3,1067983
BRK,2020Q4,1067983
BRK,2021Q1,1067983
BRK,2021Q2,1067983
BRK,2021Q3,1067983
BRK,2021Q4,1067983
BRK,2022Q1,1067983
BRK,2022Q2,1067983
BRK,2022Q3,1067983
BRK,2022Q4,1067983
BRK,2023Q1,1067983
BRK,2023Q2,1067983
BRK,2023Q3,1067983
BRK,2023Q4,1067983
BRK,2024Q1,1067983
BRK,2024Q2,1067983
BRK,2024Q3,1067983
BRK,2024Q4,1067983
BRO,2021Q3,79282
BRO,2021Q4,79282
BRO,2022Q1,79282
BRO,2022Q2,79282
BRO,2022Q3,79282
BRO,2022Q4,79282
BRO,2023Q1,79282
BRO,2023Q2,79282
BRO,2023Q3,79282
BRO,2023Q4,79282
BRO,2024Q1,79282
BRO,2024Q2,79282
BRO,2024Q3,79282
BRO,2024Q4,79282
BSX,2020Q1,885725
BSX,2020Q2,885725
BSX,2020Q3,885725
BSX,2020Q4,885725
BSX,2021Q1,885725
BSX,2021Q2,885725
BSX,2021Q3,885725
BSX,2021Q4,885725
BSX,2022Q1,885725
BSX,2022Q2,885725
BSX,2022Q3,885725
BSX,2022Q4,885725
BSX,2023Q1,885725
BSX,2023Q2,885725
BSX,2023Q3,885725
BSX,2023Q4,885725
BSX,2024Q1,885725
BSX,2024Q2,885725
BSX,2024Q3,885725
BSX,2024Q4,885725
BWA,2020Q1,908255
BWA,2020Q2,908255
BWA,2020Q3,908255
BWA,2020Q4,908255
BWA,2021Q1,908255
BWA,2021Q2,908255
BWA,2021Q3,908255
BWA,2021Q4,908255
BWA,2022Q1,908255
BWA,2022Q2,908255
BWA,2022Q3,908255
BWA,2022Q4,908255
BWA,2023Q1,908255
BWA,2023Q2,908255
BWA,2023Q3,908255
BWA,2023Q4,908255
BWA,2024Q1,908255
BWA,2024Q2,908255
BWA,2024Q3,908255
BWA,2024Q4,908255
BX,2023Q3,1393818
BX,2023Q4,1393818
BX,2024Q1,1393818
BX,2024Q2,1393818
BX,2024Q3,1393818
BX,2024Q4,1393818
BXP,2020Q1,1037540
BXP,2020Q2,1037540
BXP,2020Q3,1037540
BXP,2020Q4,1037540
BXP,2021Q1,1037540
BXP,2021Q2,1037540
BXP,2021Q3,1037540
BXP,2021Q4,1037540
BXP,2022Q1,1037540
BXP,2022Q2,1037540
BXP,2022Q3,1037540
BXP,2022Q4,1037540
BXP,2023Q1,1037540
BXP,2023Q2,1037540
BXP,2023Q3,1037540
BXP,2023Q4,1037540
BXP,2024Q1,1037540
BXP,2024Q2,1037540
BXP,2024Q3,1037540
BXP,2024Q4,1037540
C,2020Q1,831001
C,2020Q2,831001
C,2020Q3,831001
C,2020Q4,831001
C,2021Q1,831001
C,2021Q2,831001
C,2021Q3,831001
C,2021Q4,831001
C,2022Q1,831001
C,2022Q2,831001
C,2022Q3,831001
C,2022Q4,831001
C,2023Q1,831001
C,2023Q2,831001
C,2023Q3,831001
C,2023Q4,831001
C,2024Q1,831001
C,2024Q2,831001
C,2024Q3,831001
C,2024Q4,831001
CAG,2020Q1,23217
CAG,2020Q2,23217
CAG,2020Q3,23217
CAG,2020Q4,23217
CAG,2021Q1,23217
CAG,2021Q2,23217
CAG,2021Q3,23217
CAG,2021Q4,23217
CAG,2022Q1,23217
CAG,2022Q2,23217
CAG,2022Q3,23217
CAG,2022Q4,23217
CAG,2023Q1,23217
CAG,2023Q2,23217
CAG,2023Q3,23217
CAG,2023Q4,23217
CAG,2024Q1,23217
CAG,2024Q2,23217
CAG,2024Q3,23217
CAG,2024Q4,23217
CAH,2020Q1,721371
CAH,2020Q2,721371
CAH,2020Q3,721371
CAH,2020Q4,721371
CAH,2021Q1,721371
CAH,2021Q2,721371
CAH,2021Q3,721371
CAH,2021Q4,721371
CAH,2022Q1,721371
CAH,2022Q2,721371
CAH,2022Q3,721371
CAH,2022Q4,721371
CAH,2023Q1,721371
CAH,2023Q2,721371
CAH,2023Q3,721371
CAH,2023Q4,721371
CAH,2024Q1,721371
CAH,2024Q2,721371
CAH,2024Q3,721371
CAH,2024Q4,721371
CARR,2020Q2,1783180
CARR,2020Q3,1783180
CARR,2020Q4,1783180
CARR,2021Q1,1783180
CARR,2021Q2,1783180
CARR,2021Q3,1783180
CARR,2021Q4,1783180
CARR,2022Q1,1783180
CARR,2022Q2,1783180
CARR,2022Q3,1783180
CARR,2022Q4,1783180
CARR,2023Q1,1783180
CARR,2023Q2,1783180
CARR,2023Q3,1783180
CARR,2023Q4,1783180
CARR,2024Q1,1783180
CARR,2024Q2,1783180
CARR,2024Q3,1783180
CARR,2024Q4,1783180
CAT,2020Q1,18230
CAT,2020Q2,18230
CAT,2020Q3,18230
CAT,2020Q4,18230
CAT,2021Q1,18230
CAT,2021Q2,18230
CAT,2021Q3,18230
CAT,2021Q4,18230
CAT,2022Q1,18230
CAT,2022Q2,18230
CAT,2022Q3,18230
CAT,2022Q4,18230
CAT,2023Q1,18230
CAT,2023Q2,18230
CAT,2023Q3,18230
CAT,2023Q4,18230
CAT,2024Q1,18230
CAT,2024Q2,18230
CAT,2024Q3,18230
CAT,2024Q4,18230
CB,2020Q1,896159
CB,2020Q2,896159
CB,2020Q3,896159
CB,2020Q4,896159
CB,2021Q1,896159
CB,2021Q2,896159
CB,2021Q3,896159
CB,2021Q4,896159
CB,2022Q1,896159
CB,2022Q2,896159
CB,2022Q3,896159
CB,2022Q4,896159
CB,2023Q1,896159
CB,2023Q2,896159
CB,2023Q3,896159
CB,2023Q4,896159
CB,2024Q1,896159
CB,2024Q2,896159
CB,2024Q3,896159
CB,2024Q4,896159
CBOE,2020Q1,1374310
CBOE,2020Q2,1374310
CBOE,2020Q3,1374310
CBOE,2020Q4,1374310
CBOE,2021Q1,1374310
CBOE,2021Q2,1374310
CBOE,2021Q3,1374310
CBOE,2021Q4,1374310
CBOE,2022Q1,1374310
CBOE,2022Q2,1374310
CBOE,2022Q3,1374310
CBOE,2022Q4,1374310
CBOE,2023Q1,1374310
CBOE,2023Q2,1374310
CBOE,2023Q3,1374310
CBOE,2023Q4,1374310
CBOE,2024Q1,1374310
CBOE,2024Q2,1374310
CBOE,2024Q3,1374310
CBOE,2024Q4,1374310
CBRE,2020Q1,1138118
CBRE,2020Q2,1138118
CBRE,2020Q3,1138118
CBRE,2020Q4,1138118
CBRE,2021Q1,1138118
CBRE,2021Q2,1138118
CBRE,2021Q3,1138118
CBRE,2021Q4,1138118
CBRE,2022Q1,1138118
CBRE,2022Q2,1138118
CBRE,2022Q3,1138118
CBRE,2022Q4,1138118
CBRE,2023Q1,1138118
CBRE,2023Q2,1138118
CBRE,2023Q3,1138118
CBRE,2023Q4,1138118
CBRE,2024Q1,1138118
CBRE,2024Q2,1138118
CBRE,2024Q3,1138118
CBRE,2024Q4,1138118
CCI,2020Q1,1051470
CCI,2020Q2,1051470
CCI,2020Q3,1051470
CCI,2020Q4,1051470
CCI,2021Q1,1051470
CCI,2021Q2,1051470
CCI,2021Q3,1051470
CCI,2021Q4,1051470
CCI,2022Q1,1051470
CCI,2022Q2,1051470
CCI,2022Q3,1051470
CCI,2022Q4,1051470
CCI,2023Q1,1051470
CCI,2023Q2,1051470
CCI,2023Q3,1051470
CCI,2023Q4,1051470
CCI,2024Q1,1051470
CCI,2024Q2,1051470
CCI,2024Q3,1051470
CCI,2024Q4,1051470
CCL,2020Q1,815097
CCL,2020Q2,815097
CCL,2020Q3,815097
CCL,2020Q4,815097
CCL,2021Q1,815097
CCL,2021Q2,815097
CCL,2021Q3,815097
CCL,2021Q4,815097
CCL,2022Q1,815097
CCL,2022Q2,815097
CCL,2022Q3,815097
CCL,2022Q4,815097
CCL,2023Q1,815097
CCL,2023Q2,815097
CCL,2023Q3,815097
CCL,2023Q4,815097
CCL,2024Q1,815097
CCL,2024Q2,815097
CCL,2024Q3,815097
CCL,2024Q4,815097
CDAY,2021Q3,1725057
CDAY,2021Q4,1725057
CDAY,2022Q1,1725057
CDAY,2022Q2,1725057
CDAY,2022Q3,1725057
CDAY,2022Q4,1725057
CDAY,2023Q1,1725057
CDAY,2023Q2,1725057
CDAY,2023Q3,1725057
CDAY,2023Q4,1725057
CDAY,2024Q1,1725057
CDNS,2020Q1,813672
CDNS,2020Q2,813672
CDNS,2020Q3,813672
CDNS,2020Q4,813672
CDNS,2021Q1,813672
CDNS,2021Q2,813672
CDNS,2021Q3,813672
CDNS,2021Q4,813672
CDNS,2022Q1,813672
CDNS,2022Q2,813672
CDNS,2022Q3,813672
CDNS,2022Q4,813672
CDNS,2023Q1,813672
CDNS,2023Q2,813672
CDNS,2023Q3,813672
CDNS,2023Q4,813672
CDNS,2024Q1,813672
CDNS,2024Q2,813672
CDNS,2024Q3,813672
CDNS,2024Q4,813672
CDW,2020Q1,1402057
CDW,2020Q2,1402057
CDW,2020Q3,1402057
CDW,2020Q4,1402057
CDW,2021Q1,1402057
CDW,2021Q2,1402057
CDW,2021Q3,1402057
CDW,2021Q4,1402057
CDW,2022Q1,1402057
CDW,2022Q2,1402057
CDW,2022Q3,1402057
CDW,2022Q4,1402057
CDW,2023Q1,1402057
CDW,2023Q2,1402057
CDW,2023Q3,1402057
CDW,2023Q4,1402057
CDW,2024Q1,1402057
CDW,2024Q2,1402057
CDW,2024Q3,1402057
CDW,2024Q4,1402057
CE,2020Q1,1306830
CE,2020Q2,1306830
CE,2020Q3,1306830
CE,2020Q4,1306830
CE,2021Q1,1306830
CE,2021Q2,1306830
CE,2021Q3,1306830
CE,2021Q4,1306830
CE,2022Q1,1306830
CE,2022Q2,1306830
CE,2022Q3,1306830
CE,2022Q4,1306830
CE,2023Q1,1306830
CE,2023Q2,1306830
CE,2023Q3,1306830
CE,2023Q4,1306830
CE,2024Q1,1306830
CE,2024Q2,1306830
CE,2024Q3,1306830
CE,2024Q4,1306830
CEG,2022Q1,1868275
CEG,2022Q2,1868275
CEG,2022Q3,1868275
CEG,2022Q4,1868275
CEG,2023Q1,1868275
CEG,2023Q2,1868275
CEG,2023Q3,1868275
CEG,2023Q4,1868275
CEG,2024Q1,1868275
CEG,2024Q2,1868275
CEG,2024Q3,1868275
CEG,2024Q4,1868275
CERN,2020Q1,804753
CERN,2020Q2,804753
CERN,2020Q3,804753
CERN,2020Q4,804753
CERN,2021Q1,804753
CERN,2021Q2,804753
CERN,2021Q3,804753
CERN,2021Q4,804753
CERN,2022Q1,804753
CERN,2022Q2,804753
CF,2020Q1,1324404
CF,2020Q2,1324404
CF,2020Q3,1324404
CF,2020Q4,1324404
CF,2021Q1,1324404
CF,2021Q2,1324404
CF,2021Q3,1324404
CF,2021Q4,1324404
CF,2022Q1,1324404
CF,2022Q2,1324404
CF,2022Q3,1324404
CF,2022Q4,1324404
CF,2023Q1,1324404
CF,2023Q2,1324404
CF,2023Q3,1324404
CF,2023Q4,1324404
CF,2024Q1,1324404
CF,2024Q2,1324404
CF,2024Q3,1324404
CF,2024Q4,1324404
CFG,2020Q1,759944
CFG,2020Q2,759944
CFG,2020Q3,759944
CFG,2020Q4,759944
CFG,2021Q1,759944
CFG,2021Q2,759944
CFG,2021Q3,759944
CFG,2021Q4,759944
CFG,2022Q1,759944
CFG,2022Q2,759944
CFG,2022Q3,759944
CFG,2022Q4,759944
CFG,2023Q1,759944
CFG,2023Q2,759944
CFG,2023Q3,759944
CFG,2023Q4,759944
CFG,2024Q1,759944
CFG,2024Q2,759944
CFG,2024Q3,759944
CFG,2024Q4,759944
CHD,2020Q1,313927
CHD,2020Q2,313927
CHD,2020Q3,313927
CHD,2020Q4,313927
CHD,2021Q1,313927
CHD,2021Q2,313927
CHD,2021Q3,313927
CHD,2021Q4,313927
CHD,2022Q1,313927
CHD,2022Q2,313927
CHD,2022Q3,313927
CHD,2022Q4,313927
CHD,2023Q1,313927
CHD,2023Q2,313927
CHD,2023Q3,313927
CHD,2023Q4,313927
CHD,2024Q1,313927
CHD,2024Q2,313927
CHD,2024Q3,313927
CHD,2024Q4,313927
CHRW,2020Q1,1043277
CHRW,2020Q2,1043277
CHRW,2020Q3,1043277
CHRW,2020Q4,1043277
CHRW,2021Q1,1043277
CHRW,2021Q2,1043277
CHRW,2021Q3,1043277
CHRW,2021Q4,1043277
CHRW,2022Q1,1043277
CHRW,2022Q2,1043277
CHRW,2022Q3,1043277
CHRW,2022Q4,1043277
CHRW,2023Q1,1043277
CHRW,2023Q2,1043277
CHRW,2023Q3,1043277
CHRW,2023Q4,1043277
CHRW,2024Q1,1043277
CHRW,2024Q2,1043277
CHRW,2024Q3,1043277
CHRW,2024Q4,1043277
CHTR,2020Q1,1091667
CHTR,2020Q2,1091667
CHTR,2020Q3,1091667
CHTR,2020Q4,1091667
CHTR,2021Q1,1091667
CHTR,2021Q2,1091667
CHTR,2021Q3,1091667
CHTR,2021Q4,1091667
CHTR,2022Q1,1091667
CHTR,2022Q2,1091667
CHTR,2022Q3,1091667
CHTR,2022Q4,1091667
CHTR,2023Q1,1091667
CHTR,2023Q2,1091667
CHTR,2023Q3,1091667
CHTR,2023Q4,1091667
CHTR,2024Q1,1091667
CHTR,2024Q2,1091667
CHTR,2024Q3,1091667
CHTR,2024Q4,1091667
CI,2020Q1,1739940
CI,2020Q2,1739940
CI,2020Q3,1739940
CI,2020Q4,1739940
CI,2021Q1,1739940
CI,2021Q2,1739940
CI,2021Q3,1739940
CI,2021Q4,1739940
CI,2022Q1,1739940
CI,2022Q2,1739940
CI,2022Q3,1739940
CI,2022Q4,1739940
CI,2023Q1,1739940
CI,2023Q2,1739940
CI,2023Q3,1739940
CI,2023Q4,1739940
CI,2024Q1,1739940
CI,2024Q2,1739940
CI,2024Q3,1739940
CI,2024Q4,1739940
CINF,2020Q1,20286
CINF,2020Q2,20286
CINF,2020Q3,20286
CINF,2020Q4,20286
CINF,2021Q1,20286
CINF,2021Q2,20286
CINF,2021Q3,20286
CINF,2021Q4,20286
CINF,2022Q1,20286
CINF,2022Q2,20286
CINF,2022Q3,20286
CINF,2022Q4,20286
CINF,2023Q1,20286
CINF,2023Q2,20286
CINF,2023Q3,20286
CINF,2023Q4,20286
CINF,2024Q1,20286
CINF,2024Q2,20286
CINF,2024Q3,20286
CINF,2024Q4,20286
CL,2020Q1,21665
CL,2020Q2,21665
CL,2020Q3,21665
CL,2020Q4,21665
CL,2021Q1,21665
CL,2021Q2,21665
CL,2021Q3,21665
CL,2021Q4,21665
CL,2022Q1,21665
CL,2022Q2,21665
CL,2022Q3,21665
CL,2022Q4,21665
CL,2023Q1,21665
CL,2023Q2,21665
CL,2023Q3,21665
CL,2023Q4,21665
CL,2024Q1,21665
CL,2024Q2,21665
CL,2024Q3,21665
CL,2024Q4,21665
CLX,2020Q1,21076
CLX,2020Q2,21076
CLX,2020Q3,21076
CLX,2020Q4,21076
CLX,2021Q1,21076
CLX,2021Q2,21076
CLX,2021Q3,21076
CLX,2021Q4,21076
CLX,2022Q1,21076
CLX,2022Q2,21076
CLX,2022Q3,21076
CLX,2022Q4,21076
CLX,2023Q1,21076
CLX,2023Q2,21076
CLX,2023Q3,21076
CLX,2023Q4,21076
CLX,2024Q1,21076
CLX,2024Q2,21076
CLX,2024Q3,21076
CLX,2024Q4,21076
CMA,2020Q1,28412
CMA,2020Q2,28412
CMA,2020Q3,28412
CMA,2020Q4,28412
CMA,2021Q1,28412
CMA,2021Q2,28412
CMA,2021Q3,28412
CMA,2021Q4,28412
CMA,2022Q1,28412
CMA,2022Q2,28412
CMA,2022Q3,28412
CMA,2022Q4,28412
CMA,2023Q1,28412
CMA,2023Q2,28412
CMA,2023Q3,28412
CMA,2023Q4,28412
CMA,2024Q1,28412
CMA,2024Q2,28412
CMCSA,2020Q1,1166691
CMCSA,2020Q2,1166691
CMCSA,2020Q3,1166691
CMCSA,2020Q4,1166691
CMCSA,2021Q1,1166691
CMCSA,2021Q2,1166691
CMCSA,2021Q3,1166691
CMCSA,2021Q4,1166691
CMCSA,2022Q1,1166691
CMCSA,2022Q2,1166691
CMCSA,2022Q3,1166691
CMCSA,2022Q4,1166691
CMCSA,2023Q1,1166691
CMCSA,2023Q2,1166691
CMCSA,2023Q3,1166691
CMCSA,2023Q4,1166691
CMCSA,2024Q1,1166691
CMCSA,2024Q2,1166691
CMCSA,2024Q3,1166691
CMCSA,2024Q4,1166691
CME,2020Q1,1156375
CME,2020Q2,1156375
CME,2020Q3,1156375
CME,2020Q4,1156375
CME,2021Q1,1156375
CME,2021Q2,1156375
CME,2021Q3,1156375
CME,2021Q4,1156375
CME,2022Q1,1156375
CME,2022Q2,1156375
CME,2022Q3,1156375
CME,2022Q4,1156375
CME,2023Q1,1156375
CME,2023Q2,1156375
CME,2023Q3,1156375
CME,2023Q4,1156375
CME,2024Q1,1156375
CME,2024Q2,1156375
CME,2024Q3,1156375
CME,2024Q4,1156375
CMG,2020Q1,1058090
CMG,2020Q2,1058090
CMG,2020Q3,1058090
CMG,2020Q4,1058090
CMG,2021Q1,1058090
CMG,2021Q2,1058090
CMG,2021Q3,1058090
CMG,2021Q4,1058090
CMG,2022Q1,1058090
CMG,2022Q2,1058090
CMG,2022Q3,1058090
CMG,2022Q4,1058090
CMG,2023Q1,1058090
CMG,2023Q2,1058090
CMG,2023Q3,1058090
CMG,2023Q4,1058090
CMG,2024Q1,1058090
CMG,2024Q2,1058090
CMG,2024Q3,1058090
CMG,2024Q4,1058090
CMI,2020Q1,26172
CMI,2020Q2,26172
CMI,2020Q3,26172
CMI,2020Q4,26172
CMI,2021Q1,26172
CMI,2021Q2,26172
CMI,2021Q3,26172
CMI,2021Q4,26172
CMI,2022Q1,26172
CMI,2022Q2,26172
CMI,2022Q3,26172
CMI,2022Q4,26172
